source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
spiroat_bl,mradose,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1spiro,mra,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v1spiro,mra_dd,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1spiro,mradose,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v3spiro,mra,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v3spiro,mra_dd,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v3spiro,mradose,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v3,mra,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_v3,mra_dd,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v3,mradose,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12spiro,mra,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v12spiro,mra_dd,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12spiro,mradose,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v18,mra,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_v18,mra_dd,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v18,mradose,21601533,21601533,atc:c03da,aldosterone antagonists,atc:c03da,aldosterone antagonists,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v3,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,multi_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v3,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v3,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadjbl,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadjbl,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadjbl,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1bb,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v1bb,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1bb,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6bb,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v6bb,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6bb,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj1,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadj1,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj1,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v12,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,multi_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v12,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v12,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj12,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadj12,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj12,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv1,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,multi_class_variable,,str,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv1,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,percent,float,"For harmonization, no transformation required."
dosebbv1,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
bb_at_bl,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,multi_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_bl,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_bl,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
blbb,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
blbb,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
blbb,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v3bb,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v3bb,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v3bb,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18bb,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v18bb,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18bb,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj3,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadj3,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj3,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv18,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,multi_class_variable,,str,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv18,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,percent,float,"For harmonization, no transformation required."
dosebbv18,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
bb_at_v18,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,multi_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v18,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v18,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbbl,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,multi_class_variable,,str,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbbl,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,percent,float,"For harmonization, no transformation required."
dosebbbl,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
dosebbv3,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,multi_class_variable,,str,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv3,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,percent,float,"For harmonization, no transformation required."
dosebbv3,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
bbadj6,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadj6,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj6,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv12,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,multi_class_variable,,str,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv12,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,percent,float,"For harmonization, no transformation required."
dosebbv12,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
bb_at_v6,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,multi_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v6,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v6,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12bb,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,str,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v12bb,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12bb,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v1,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,multi_class_variable,,str,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v1,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,percent,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v1,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv6,bb,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,multi_class_variable,,str,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosebbv6,bbdose,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,percent,float,"For harmonization, no transformation required."
dosebbv6,bb_dd,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
ace_at_v3,ace_dd,21601784,21601784,atc:c09aa,"""ace inhibitors, plain""",atc:c09aa,"""ace inhibitors, plain""",drug_exposure,exact match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
